2;59.818748;10.999326;0272;Vangen Markastue;
2;59.824830;10.780141;0051;Mastemyr Hotel;
2;59.825374;10.784507;0096;Bertramsjordet;
2;59.825703;10.781914;0087;CrossRoad;
2;59.825901;10.782466;0096;Balcony Home;
2;59.826333;10.782310;0091;Bottle Disposer;
2;59.826741;10.782568;0095;Parkingplace;
2;59.835096;10.795959;0084;Holmlia;
